GEOID,NAME,ICEraceinc,prop_in_poverty,ICErace,ICEincome,prop_black,prop_hispanic,prop_white_nh,total_popsize
36005005400,"Census Tract 54, Bronx County, New York",-0.3823019086176981,0.5843164469118668,-0.6346679530471137,-0.10451841132014793,0.2608136356327384,0.7173178967679691,0.18266602347644315,6219
36005005600,"Census Tract 56, Bronx County, New York",-0.5086107921928817,0.5396290050590219,-0.7034035656401945,-0.1867909238249595,0.28768233387358183,0.6641004862236629,0.14829821717990274,2468
36005005902,"Census Tract 59.02, Bronx County, New York",-0.21690140845070421,0.18341307814992025,-0.794314915362504,-0.08176301501117854,0.31683168316831684,0.7042478441392527,0.10284254231874801,3131
36005006000,"Census Tract 60, Bronx County, New York",-0.28901734104046245,0.46794871794871795,-0.7388535031847133,-0.06528662420382166,0.22054140127388536,0.6942675159235668,0.1305732484076433,1256
36005006100,"Census Tract 61, Bronx County, New York",-0.21392346703550022,0.08042895442359249,-0.8980032379924446,-0.11063140852671344,0.7938478143550999,0.167835941716136,0.05099838100377766,3706
36005006200,"Census Tract 62, Bronx County, New York",-0.38578471651602303,0.5365365365365365,-0.7708278580814717,-0.14770039421813402,0.41550591327201053,0.6955321944809462,0.11458607095926412,7610
36005006300,"Census Tract 63, Bronx County, New York",-0.257360959651036,0.42406542056074764,-0.48183254344391785,-0.12751071992778154,0.2617919205596931,0.6910403972015347,0.25908372827804105,4431
36005006400,"Census Tract 64, Bronx County, New York",-0.33075734157650694,0.6392649903288201,-0.4384401114206128,-0.11420612813370473,0.35821727019498606,0.5481894150417828,0.2807799442896936,3590
36005006500,"Census Tract 65, Bronx County, New York",-0.4132231404958678,0.5991452991452991,-0.7076726808820849,-0.17678148350646983,0.3373428102788409,0.6052487698195735,0.14616365955895755,5487
36005006700,"Census Tract 67, Bronx County, New York",-0.5865051903114187,0.660672030288689,-0.751515968198356,-0.1797601401428379,0.3224632798814176,0.6632529308718501,0.124242015900822,7421
36005006800,"Census Tract 68, Bronx County, New York",-0.24229979466119098,0.33724653148345785,-0.767639902676399,-0.04227493917274939,0.33150851581508517,0.5909367396593674,0.11618004866180048,3288
36005006900,"Census Tract 69, Bronx County, New York",-0.45014992503748125,0.49011446409989595,-0.7778816927753098,-0.13958382043488426,0.40425531914893614,0.5876782791676408,0.1110591536123451,8554
36005007000,"Census Tract 70, Bronx County, New York",-0.2231467473524962,0.5497702909647779,-0.5464098073555166,-0.06567425569176882,0.2655429071803853,0.6409807355516638,0.22679509632224168,4568
36005007100,"Census Tract 71, Bronx County, New York",-0.2569767441860465,0.32761904761904764,-0.81232822928936,-0.06438947781703966,0.4354142127993718,0.6069886140557519,0.09383588535531999,2547
36005007200,"Census Tract 72, Bronx County, New York",-0.2597714972940469,0.48413705583756345,-0.6489178976296806,-0.07454482995534181,0.1930608038474751,0.5036070079010649,0.17554105118515975,5822
36005007300,"Census Tract 73, Bronx County, New York",-0.5623547637490317,0.5926849542809642,-0.8484445626163254,-0.19941504918904546,0.3663919170433395,0.6304174421696357,0.07577771869183728,3761
36005007400,"Census Tract 74, Bronx County, New York",-0.12711241734019105,0.37056504599211565,-0.39752407152682256,-0.05337001375515819,0.27455295735900964,0.7276478679504814,0.3012379642365887,3635
36005007500,"Census Tract 75, Bronx County, New York",-0.41916461916461917,0.43933823529411764,-0.8113948919449901,-0.16431505626004644,0.45579567779960706,0.5877835327737095,0.09430255402750491,5599
36005007600,"Census Tract 76, Bronx County, New York",-0.21321695760598502,0.5058499655884378,-0.5475210309647396,-0.07893323787363522,0.24574906031859675,0.6368355110076964,0.2262394845176302,5587
36005007700,"Census Tract 77, Bronx County, New York",-0.3996683250414594,0.5246212121212122,-0.7154681841696844,-0.11950336264873254,0.26539058458354886,0.7077082255561303,0.14226590791515778,1933
36005007800,"Census Tract 78, Bronx County, New York",-0.3148239960337134,0.4001103752759382,-0.5599877262964099,-0.10263884627186254,0.2054311138386008,0.6618594660938938,0.22000613685179504,6518
36005007900,"Census Tract 79, Bronx County, New York",-0.37735042735042734,0.6200657894736842,-0.7021806853582554,-0.16651090342679128,0.25778816199376947,0.7764797507788161,0.14890965732087227,6420
36005008300,"Census Tract 83, Bronx County, New York",-0.4918338777414839,0.5557244174265451,-0.8285382156349899,-0.14588782330717814,0.23583260680034873,0.7911944202266783,0.08573089218250508,6882
36005008400,"Census Tract 84, Bronx County, New York",-0.06578947368421052,0.21328671328671328,-0.46526867627785057,0.0061162079510703364,0.4027959807776322,0.6081258191349934,0.2673656618610747,2289
36005008500,"Census Tract 85, Bronx County, New York",-0.42742857142857144,0.42371601208459214,-0.8073502265480785,-0.12720255076355094,0.23258936063097835,0.7744588018123846,0.09632488672596073,5959
36005008600,"Census Tract 86, Bronx County, New York",-0.33918539325842695,0.459613196814562,-0.35260712441920494,-0.178884873515746,0.2816210635002581,0.6920495611770779,0.32369643779039753,3874
36005008700,"Census Tract 87, Bronx County, New York",-0.3721545791424034,0.33539944903581265,-0.6934355214928357,-0.11896034655114962,0.2562479173608797,0.7687437520826391,0.15328223925358214,6002
36005008900,"Census Tract 89, Bronx County, New York",-0.4503311258278146,0.254957507082153,-0.733566026759744,-0.1748109365910413,0.2920302501454334,0.7987201861547412,0.133216986620128,3438
36005009000,"Census Tract 90, Bronx County, New York",-0.25212224108658743,0.46382428940568476,-0.23245109321058688,-0.11939010356731876,0.3340046029919448,0.6645569620253164,0.38377445339470656,3476
36005009200,"Census Tract 92, Bronx County, New York",-0.26490438695163104,0.2634920634920635,-0.6663109213802917,-0.08022056207755247,0.14532194948416932,0.6088580576307364,0.16684453930985416,5622
36005009300,"Census Tract 93, Bronx County, New York",-0.31145584725536996,0.4935779816513762,-0.6452355378241522,-0.08838422587079944,0.28080405094368577,0.7261009667024705,0.1773822310879239,6517
36005009600,"Census Tract 96, Bronx County, New York",-0.17289073305670816,0.11149228130360206,-0.5893832943013271,-0.04059328649492584,0.2189695550351288,0.572599531615925,0.20530835284933646,2562
36005009800,"Census Tract 98, Bronx County, New York",-0.08896591565569036,0.4197247706422018,-0.2699861138662964,-0.00813330688355485,0.3025193414005158,0.7010513786947035,0.36500694306685183,5041
36005011000,"Census Tract 110, Bronx County, New York",-0.2909090909090909,0,-1,0.058823529411764705,0,1,0,153
36005011502,"Census Tract 115.02, Bronx County, New York",-0.3779411764705882,0.540519877675841,-0.5733683749452475,-0.1533070521243977,0.3622426631625055,0.6743320192728866,0.21331581252737625,4566
36005011700,"Census Tract 117, Bronx County, New York",-0.4592720970537262,0.4217687074829932,-0.5383655645664379,-0.15096693699313787,0.32688708671241423,0.7205240174672489,0.23081721771678104,1603
36005011800,"Census Tract 118, Bronx County, New York",0.3035479632063075,0.11308767471410419,0.6368381804623415,0.06152125279642058,0.018829231916480237,0.20134228187919462,0.8184190902311708,5364
36005011900,"Census Tract 119, Bronx County, New York",-0.3968090581574884,0.44528301886792454,-0.7529894699268249,-0.17776191326075316,0.3307156880242727,0.6882027485275745,0.12350526503658754,5603
36005012101,"Census Tract 121.01, Bronx County, New York",-0.30609896432681244,0.5027777777777778,-0.7134445534838076,-0.10336931632319267,0.27118089630356557,0.7278377494275433,0.14327772325809618,3057
36005012102,"Census Tract 121.02, Bronx County, New York",-0.5103578154425612,0.621676891615542,-0.703542234332425,-0.1901907356948229,0.2326975476839237,0.8190735694822888,0.14822888283378746,1835
36005012300,"Census Tract 123, Bronx County, New York",-0.4865771812080537,0.613464447806354,-0.8620689655172413,-0.16213747430920303,0.3345512674126513,0.6631651061886276,0.06896551724137931,4379
36005012500,"Census Tract 125, Bronx County, New York",-0.3782798833819242,0.569496619083396,-0.7598314606741573,-0.112125468164794,0.2385299625468165,0.7097378277153558,0.12008426966292135,4272
36005012701,"Census Tract 127.01, Bronx County, New York",-0.5342105263157895,0.604040404040404,-0.6395582329317269,-0.2394578313253012,0.2419678714859438,0.7831325301204819,0.18022088353413654,1992
36005012901,"Census Tract 129.01, Bronx County, New York",-0.49037037037037035,0.5256087321578505,-0.7425939756036843,-0.19118745332337567,0.4234503360716953,0.5810306198655714,0.12870301219815783,4017
36005013000,"Census Tract 130, Bronx County, New York",0.16883116883116883,0.032432432432432434,0.3973607038123167,0.06818181818181818,0.07771260997067449,0.4120234604105572,0.6986803519061584,1364
36005013100,"Census Tract 131, Bronx County, New York",-0.4336963484945548,0.3762246897452645,-0.8296691568836713,-0.15048025613660618,0.2902881536819637,0.7137673425827108,0.08516542155816435,4685
36005013200,"Census Tract 132, Bronx County, New York",0.19967532467532467,0.15921787709497207,0.02504713169943442,0.12146512254241854,0.1319687584163749,0.5,0.5125235658497173,7426
36005013300,"Census Tract 133, Bronx County, New York",-0.42577777777777776,0.2782719186785261,-0.8421197144426139,-0.11751784733662822,0.3326468973091708,0.6982427237781439,0.07894014277869303,7284
36005013500,"Census Tract 135, Bronx County, New York",-0.48513302034428796,0.5631528964862298,-0.8121801432958035,-0.15250767656090072,0.35056294779938585,0.6200102354145343,0.09390992835209826,3908
36005013800,"Census Tract 138, Bronx County, New York",0.2632013201320132,0,0.522248243559719,0.09401137504182,0.04884576781532285,0.21579123452659751,0.7611241217798594,2989
36005014100,"Census Tract 141, Bronx County, New York",-0.35217842323651455,0.30320890635232484,-0.6784313725490196,-0.12903828197945846,0.3927170868347339,0.6123249299719888,0.1607843137254902,5355
36005014300,"Census Tract 143, Bronx County, New York",-0.6176470588235294,0.46303501945525294,-0.71900826446281,-0.3285123966942149,0.4214876033057851,0.4617768595041322,0.14049586776859505,968
36005014400,"Census Tract 144, Bronx County, New York",-0.4261915779731606,0.5349716446124764,-0.6148123656802778,-0.17358241031575466,0.45825756323359235,0.5868738634485039,0.19259381715986112,6049
36005014500,"Census Tract 145, Bronx County, New York",-0.49754792688363797,0.579146203248961,-0.8706521739130435,-0.15855978260869566,0.3960597826086957,0.6033967391304348,0.06467391304347826,7360
36005014701,"Census Tract 147.01, Bronx County, New York",-0.6095856215676485,0.680509674374705,-0.77701836821871,-0.1843941335611562,0.5073330485547487,0.5281218852342304,0.11149081589064502,7023
36005014702,"Census Tract 147.02, Bronx County, New York",-0.6055555555555555,0.8341044282881692,-0.8313942399389662,-0.21705130650390997,0.42914362006484835,0.5943162311653634,0.08430288003051688,5243
36005014900,"Census Tract 149, Bronx County, New York",-0.45724381625441696,0.5358581788879936,-0.8482060717571297,-0.14443422263109476,0.3953541858325667,0.5908463661453542,0.07589696412143514,4348
36005015100,"Census Tract 151, Bronx County, New York",-0.31438317225696416,0.38390092879256965,-0.7874679369732502,-0.10095272993770613,0.43715646757053866,0.5690729204836936,0.10626603151337487,5458
36005015200,"Census Tract 152, Bronx County, New York",0.09184845005740529,0.2042483660130719,-0.20727791651801641,0.033535497681056015,0.1177310024973243,0.6068498037816625,0.3963610417409918,2803
36005015300,"Census Tract 153, Bronx County, New York",-0.4830163043478261,0.6905923344947735,-0.8562472010747872,-0.154948499776086,0.5210479175996418,0.5257501119570085,0.07187639946260636,4466
36005015500,"Census Tract 155, Bronx County, New York",-0.5412844036697247,0.6321243523316062,-0.8313404657016992,-0.19288860918816866,0.20169918187539332,0.8061674008810573,0.08432976714915041,3178
36005015700,"Census Tract 157, Bronx County, New York",-0.3460046547711404,0.36830102622576966,-0.8209176122348298,-0.10730143068574248,0.3367044893931919,0.663788850518007,0.08954119388258511,4054
36005015800,"Census Tract 158, Bronx County, New York",0.12971698113207547,0.10661764705882353,0.18635607321131448,0.05740432612312812,0.0632279534109817,0.49584026622296173,0.5931780366056573,1202
36005015900,"Census Tract 159, Bronx County, New York",-0.43213728549141966,0.5613382899628253,-0.5366197183098591,-0.2767605633802817,0.11408450704225352,0.9119718309859155,0.23169014084507042,1420
36005016000,"Census Tract 160, Bronx County, New York",0.2490170380078637,0,0.5615348619560131,0.07440336920917173,0.007487131492746842,0.23069723912026205,0.7807674309780066,4274
36005016100,"Census Tract 161, Bronx County, New York",-0.4894346087949743,0.6492411467116358,-0.7246376811594203,-0.2422705314009662,0.31473429951690823,0.7157004830917875,0.13768115942028986,4140
36005016200,"Census Tract 162, Bronx County, New York",0.22382671480144403,0.22303921568627452,0.34687658710005076,0.031995937023869984,0.07160995429151853,0.39867953275774504,0.6734382935500254,1969
36005016300,"Census Tract 163, Bronx County, New York",NA,NA,NA,NA,NA,NA,NA,0
36005016400,"Census Tract 164, Bronx County, New York",0.18055555555555555,0.1375,0.5638418079096045,0.020338983050847456,0.08700564971751412,0.280225988700565,0.7819209039548023,885
36005016500,"Census Tract 165, Bronx County, New York",-0.418732782369146,0.6007462686567164,-0.8620689655172413,-0.13036164844407064,0.592094196804037,0.43986543313709,0.06896551724137931,1189
36005016600,"Census Tract 166, Bronx County, New York",0.11725067385444744,0.0515695067264574,-0.02575488454706927,0.04129662522202487,0.08037300177619894,0.5177619893428064,0.48712255772646534,2252
36005016700,"Census Tract 167, Bronx County, New York",-0.45278450363196127,0.4911417322834646,-0.8543724844493231,-0.14306622758873033,0.5433589462129528,0.451518477863154,0.07281375777533845,2733
36005016900,"Census Tract 169, Bronx County, New York",-0.41721854304635764,0.3305439330543933,-0.8146487294469357,-0.1554559043348281,0.57847533632287,0.42675635276532137,0.09267563527653214,1338
36005017100,"Census Tract 171, Bronx County, New York",NA,NA,NA,NA,NA,NA,NA,0
36005017300,"Census Tract 173, Bronx County, New York",-0.5827906976744186,0.29221226740179185,-0.7441675924456436,-0.20139660371369625,0.28884304078717665,0.6124424694492938,0.12791620377717822,6301
36005017500,"Census Tract 175, Bronx County, New York",-0.47430668841761825,0.563013698630137,-0.8874928612221588,-0.17675613934894346,0.481296402055968,0.5838092518560822,0.056253569388920614,7004
36005017701,"Census Tract 177.01, Bronx County, New York",-0.4495560936238902,0.6868746321365509,-0.9086130206227254,-0.10412454508693894,0.36029114435907805,0.6263647391831784,0.04569348968863728,4946
36005017702,"Census Tract 177.02, Bronx County, New York",-0.45421020282728947,0.5512905360688286,-0.8559762435040832,-0.13251670378619154,0.3192279138827023,0.6570155902004454,0.07201187824795843,5388
36005017901,"Census Tract 179.01, Bronx County, New York",-0.5440140845070423,0.6619047619047619,-0.8184938854323106,-0.1986698133447758,0.366444968890796,0.6910534220124437,0.09075305728384467,4661
36005017902,"Census Tract 179.02, Bronx County, New York",-0.4398563734290844,0.518324607329843,-0.8338888888888889,-0.14916666666666667,0.4161111111111111,0.5761111111111111,0.08305555555555555,3600
36005018101,"Census Tract 181.01, Bronx County, New York",-0.3925619834710744,0.5786802030456852,-0.8815474152687436,-0.13043478260869565,0.5193426908592947,0.515919205751455,0.05922629236562821,2921
36005018102,"Census Tract 181.02, Bronx County, New York",-0.20974706971005552,0.5256704980842912,-0.7966583718450053,-0.06043370067543548,0.37362246711695696,0.5421258442943476,0.10167081407749734,5626
36005018301,"Census Tract 183.01, Bronx County, New York",-0.34965771458662454,0.265389876880985,-0.7686815801999048,-0.1273203236554022,0.46930033317467873,0.5652070442646359,0.11565920990004759,4202
36005018302,"Census Tract 183.02, Bronx County, New York",-0.30910543130990414,0.592391304347826,-0.6959293771456596,-0.10446297204512016,0.3079941147621383,0.6741049534085336,0.1520353114271702,4078
36005018400,"Census Tract 184, Bronx County, New York",0.11541168191414497,0.2941952506596306,0.32100108813928185,0.0035364526659412403,0.04869423286180631,0.38465723612622416,0.6605005440696409,3676
36005018500,"Census Tract 185, Bronx County, New York",-0.44813448134481343,0.5071022727272727,-0.8777051561365287,-0.1654320987654321,0.45548293391430644,0.534640522875817,0.061147421931735654,6885
36005018900,"Census Tract 189, Bronx County, New York",-0.45640847516498784,0.4696629213483146,-0.678709055876686,-0.17810693641618497,0.28167148362235067,0.7432562620423893,0.16064547206165702,8304
36005019300,"Census Tract 193, Bronx County, New York",-0.4167507568113017,0.6201923076923077,-0.7486491197489977,-0.16210563012027193,0.48126198361512984,0.5565626634129336,0.12567544012550114,5737
36005019400,"Census Tract 194, Bronx County, New York",-0.028169014084507043,0.2374727668845316,-0.20663379650380995,-0.03496190049305244,0.15956969968623935,0.49932765575974897,0.396683101748095,2231
36005019500,"Census Tract 195, Bronx County, New York",-0.36765242789339175,0.42090859332238645,-0.749147205457885,-0.1423510889530307,0.29847808974022566,0.7318289162949357,0.12542639727105748,7622
36005019700,"Census Tract 197, Bronx County, New York",-0.3996342021033379,0.45013979496738116,-0.7232545045045045,-0.13414977477477477,0.3022240990990991,0.6330236486486487,0.13837274774774774,7104
36005019900,"Census Tract 199, Bronx County, New York",-0.4167910447761194,0.4336569579288026,-0.7394884591391142,-0.13936369307548346,0.3139114160948222,0.6759825327510917,0.13025577043044292,8015
36005020000,"Census Tract 200, Bronx County, New York",-0.1891348088531187,0.35895465026902384,-0.6836086404066074,-0.033460398136382886,0.06734434561626429,0.5563320626853029,0.15819567979669633,4722
36005020100,"Census Tract 201, Bronx County, New York",-0.4483550114766641,0.5539358600583091,-0.7658986175115208,-0.1347926267281106,0.32119815668202767,0.6847926267281106,0.11705069124423963,4340
36005020200,"Census Tract 202, Bronx County, New York",-0.21959858323494688,0.41402337228714525,-0.53584229390681,-0.08870967741935484,0.17831541218637992,0.5672043010752689,0.23207885304659498,2232
36005020400,"Census Tract 204, Bronx County, New York",-0.09523809523809523,0.23918269230769232,-0.5854359629511339,-0.009581603321622485,0.1916320664324497,0.6850846374960077,0.2072820185244331,3131
36005020501,"Census Tract 205.01, Bronx County, New York",-0.4468401486988848,0.398876404494382,-0.8440967283072546,-0.1716927453769559,0.37226173541963015,0.6978662873399716,0.07795163584637269,7030
36005020502,"Census Tract 205.02, Bronx County, New York",-0.5068649885583524,0.4753521126760563,-0.7211493170042392,-0.23033443240697127,0.33349034385303816,0.6406029203956665,0.13942534149788036,2123
36005020601,"Census Tract 206.01, Bronx County, New York",-0.13356973995271867,0.14382022471910114,-0.6637298091042585,-0.037077826725403815,0.15308370044052863,0.40161527165932454,0.16813509544787078,2724
36005020900,"Census Tract 209, Bronx County, New York",-0.42875731945348083,0.48539114043355325,-0.7775224086416915,-0.1493909446104344,0.334635715927373,0.6410020684900023,0.11123879567915422,4351
36005021001,"Census Tract 210.01, Bronx County, New York",-0.18675324675324675,0.17406143344709898,-0.8149989193862114,-0.03587637778258051,0.5613788631942943,0.3863194294359196,0.09250054030689432,9254
36005021002,"Census Tract 210.02, Bronx County, New York",-0.23478550049883604,0.2375586854460094,-0.7749376558603491,-0.06733167082294264,0.541926433915212,0.28101620947630923,0.11253117206982544,6416
36005021100,"Census Tract 211, Bronx County, New York",-0.4684533780011167,0.5394812680115274,-0.7809662186705413,-0.15147112241191427,0.4304395205230657,0.5811841627315656,0.10951689066472939,5506
36005021200,"Census Tract 212, Bronx County, New York",-0.16199524940617577,0.06081754735792622,-0.8059729883964238,-0.022446262126688224,0.38291801407646947,0.3444930568765456,0.0970135058017881,5257
36005021301,"Census Tract 213.01, Bronx County, New York",-0.43137254901960786,0.6363636363636364,-0.7989949748743719,-0.18509212730318259,0.2370184254606365,0.7889447236180904,0.10050251256281408,1194
36005021302,"Census Tract 213.02, Bronx County, New York",-0.35696073431922487,0.4102141680395387,-0.8020128691635043,-0.12275202111862729,0.546609470384425,0.5004124731892426,0.09899356541824782,6061
36005021501,"Census Tract 215.01, Bronx County, New York",-0.4108416547788873,0.47275204359673023,-0.7638595006347862,-0.12843842573000422,0.26153195090986037,0.7403724079559881,0.11807024968260686,4726
36005021502,"Census Tract 215.02, Bronx County, New York",-0.5433854907539118,0.561755485893417,-0.8277066356228172,-0.19008814235822385,0.24014634957591885,0.7498752702477964,0.08614668218859138,6013
36005021601,"Census Tract 216.01, Bronx County, New York",-0.32471626733921816,0.6467391304347826,-0.5064056079284506,-0.1559100797679478,0.25380710659898476,0.6410442349528644,0.2467971960357747,4137
36005021602,"Census Tract 216.02, Bronx County, New York",-0.20301946762018275,0.19799857040743388,-0.648246035559827,-0.07031875700784879,0.40765657536440814,0.39083773826685886,0.1758769822200865,6243
36005021700,"Census Tract 217, Bronx County, New York",-0.4764179104477612,0.7045675413022352,-0.832,-0.165,0.462,0.545,0.084,5000
36005021800,"Census Tract 218, Bronx County, New York",-0.2692138779095301,0.37055837563451777,-0.6553327521069456,-0.07061900610287707,0.3077593722755013,0.6460331299040977,0.17233362394652718,6882
36005021900,"Census Tract 219, Bronx County, New York",-0.3691931540342298,0.4479166666666667,-0.6726703210649961,-0.12059514487079091,0.12999216914643696,0.9115113547376664,0.16366483946750196,1277
36005022000,"Census Tract 220, Bronx County, New York",-0.5237068965517241,0.8435374149659864,-0.7270220588235294,-0.11075367647058823,0.1557904411764706,0.7950367647058824,0.13648897058823528,2176
36005022101,"Census Tract 221.01, Bronx County, New York",-0.413243922883487,0.5295081967213114,-0.8084449021627188,-0.12409886714727085,0.18949536560247168,0.7762615859938208,0.09577754891864057,3884
36005022102,"Census Tract 221.02, Bronx County, New York",-0.5382185723310171,0.6450704225352113,-0.7201596806387226,-0.18982035928143712,0.23253493013972057,0.7722554890219561,0.13992015968063873,5010
36005022200,"Census Tract 222, Bronx County, New York",-0.2680237489397795,0.350920245398773,-0.5957820738137083,-0.09753954305799649,0.19976567076742824,0.5951962507322789,0.20210896309314588,3414
36005022300,"Census Tract 223, Bronx County, New York",-0.44153005464480877,0.616504854368932,-0.6452623335943618,-0.18206734534064212,0.31088488645262335,0.6622944400939702,0.1773688332028191,5108
36005022401,"Census Tract 224.01, Bronx County, New York",-0.16546762589928057,0.2235294117647059,-0.5701357466063348,-0.07051282051282051,0.21266968325791855,0.6610105580693816,0.2149321266968326,2652
36005022403,"Census Tract 224.03, Bronx County, New York",-0.17272727272727273,0.31746031746031744,-0.42318675042832665,-0.07909765848086807,0.13906339234723014,0.6798972015990863,0.2884066247858367,3502
36005022404,"Census Tract 224.04, Bronx County, New York",-0.08190370780298838,0.3286290322580645,-0.2161452113685216,-0.05063291139240506,0.21566754239312155,0.46763792691664674,0.3919273943157392,4187
36005022500,"Census Tract 225, Bronx County, New York",-0.36150845253576075,0.45724172021749876,-0.8085792214232581,-0.1086040168608976,0.35878998264319367,0.6376146788990825,0.09571038928837095,8066
36005022701,"Census Tract 227.01, Bronx County, New York",-0.39529797703663205,0.4344957587181904,-0.763393611627514,-0.11830319418624304,0.38042927159033296,0.645935440256887,0.11830319418624304,5917
